cout_materiaux_ht;cout_implementation_ht;cout_total_ht;cout_induit_ht;date_sigture_devis;date_facture;date_x;annee_travaux;revenu_mo;climat;code_region;code_departement;departement;type_logement;annee_construction;constr_cat;nb_pieces;surf_habitable;montant_aides_fincieres;type_aides_fincieres;renovation_globale;marque;modele;energie_chauffage_avt_travaux;energie_chauffage_installee;generateur;type_chaudiere;cop;puissance;rendement
;;3681;;;;;;;H1;28;;;INDIVIDUEL;;;;89;500;CODAH - ASE;remplacement chaudière et ecs+ ré-isolation combles+ vmc hygro B + 3 fenêtres et une porte;;;;;;;;;
;;3689;;;;;;;H1;28;;;INDIVIDUEL;;;;60;3500;AH- PRIME AIDE DE SOLIDARITE ENERGETIQUE ASE;isolation mur par extérieurisolation toit terrasseremplacement chaudière et ECS à condensation;;;;;;;;;
;;3689;;;;;;;H1;28;;;INDIVIDUEL;;;;60;7000;AH - TRAVAUX D'AMELIORATION ENERGETIQUE;isolation mur par extérieurisolation toit terrasseremplacement chaudière et ECS à condensation;;;;;;;;;
;;9767;;;;;;;H1;28;;;COLLECTIF;;;;70;2000;CODAH - ASE;poèle à bois+ chauffage et ECS+ 3 fenêtres+ isolation plafond cave+ VMR;;;;;;;;;
;;7375;;;;;;;H1;28;;;INDIVIDUEL;;;;90;738;AH- PRIME AIDE DE SOLIDARITE ENERGETIQUE ASE;Chaudière et ecs à condensation+ vannes th. + vmc hygro B+ ré-isolation sol combles cuisine;;;;;;;;;
;;15741;;;;;;;H1;28;;;COLLECTIF;;;;65;1200;DEPT - AIDE A L'HABITAT DURABLE;chaudière à condensation et réseau radiateurs+ couverture+ menuiseries+ isolation des murs périphériques+ parquet et portes+ électricité;;;;;;;;;
;;6698;;;;;;;H1;28;;;INDIVIDUEL;;;;87;1800;DEPT - AIDE A L'HABITAT DURABLE;ré-isolation sol combles+ remplacement par chaudière gaz condensation+ robinets thermostatiques+ ballon ecs+ remaplcement 11 fenêtres + 2 portes;;;;;;;;;
;;9006;;;;;;;H1;28;;;INDIVIDUEL;;;;76;10000;AH - TRAVAUX D'AMELIORATION ENERGETIQUE;ré-isolation sol combles séjour+ vmc hygro B+ chaudière ecs gaz condensation+ 2 portes+ faitage toiture;;;;;;;;;
;;9006;;;;;;;H1;28;;;INDIVIDUEL;;;;76;2000;CODAH - ASE;ré-isolation sol combles séjour+ vmc hygro B+ chaudière ecs gaz condensation+ 2 portes+ faitage toiture;;;;;;;;;
;;3108;;;;;;;H1;28;;;COLLECTIF;;;;57;2000;AH- PRIME AIDE DE SOLIDARITE ENERGETIQUE ASE;ré-isolation sol combles+ 6 fenêtres et porte d'entrée+ vmc hygro B+ chaudière basse temp. avec ballon ecs intégré+ vannes th.;;;;;;;;;
;;3108;;;;;;;H1;28;;;COLLECTIF;;;;57;10000;AH - TRAVAUX D'AMELIORATION ENERGETIQUE;ré-isolation sol combles+ 6 fenêtres et porte d'entrée+ vmc hygro B+ chaudière basse temp. avec ballon ecs intégré+ vannes th.;;;;;;;;;
;;4340;;;;;;;H1;28;;;INDIVIDUEL;;;;80;0;CODAH - ASE;Isolation sol combles+ poele à granulés;;;;;;;;;
;;9783;;;;;;;H1;28;;;INDIVIDUEL;;;;70;1748;AH- PRIME AIDE DE SOLIDARITE ENERGETIQUE ASE;isolation sol combles+ chaudière et ecs condensation+ vannes th. et programmateur+ vmc hygro B;;;;;;;;;
;;9783;;;;;;;H1;28;;;INDIVIDUEL;;;;70;8742;AH - TRAVAUX D'AMELIORATION ENERGETIQUE;isolation sol combles+ chaudière et ecs condensation+ vannes th. et programmateur+ vmc hygro B;;;;;;;;;
;;9783;;;;;;;H1;28;;;INDIVIDUEL;;;;70;2000;CODAH - ASE;isolation sol combles+ chaudière et ecs condensation+ vannes th. et programmateur+ vmc hygro B;;;;;;;;;
;;;;;;;;;H1;28;;;INDIVIDUEL;;;;50;;;Remplacement de chaudiere;;;;;;;;;
;;2429;;;;;;;H1;28;;;INDIVIDUEL;;;;65;850;AH - AUTRE TRAVAUX PO;Remplacement de chaudiere;;;;;;;;;
;;3984;;;;;;;H1;28;;;INDIVIDUEL;;;;59;7779;AH - TRAVAUX D'AMELIORATION ENERGETIQUE;iso murs Est,Ouest,Nord du R+1 par intérieur (R 3,70)+ iso mur Est rdc (R 3,70) + iso plafond garage et chaufferie(R 3)+ iso mur Est garage + 2 portes + murs Ouest et Sud chaufferie + 1 porte+ iso combles (R 7)si insuffisant:chaudière condens;;;;;;;;;
;;;;;;;;;H1;28;;;INDIVIDUEL;;;;80;0;AH - AUTRE TRAVAUX PO;remplacement chaudiere;;;;;;;;;
;;3385;;;;;;;H1;28;;;INDIVIDUEL;;;;79;5604;AH - TRAVAUX D'AMELIORATION ENERGETIQUE;isolation terrasse sdb (et étanchéité)+ isolation rampants grenier (moitié toiture)+ vmr sdb+ chaudière et ecs et programmateur+ 2 radiateurs sur réseau au R+ 2+ porte entrée et 3 fenêtres;;;;;;;;;
;;7505;;;;;;;H1;28;;;INDIVIDUEL;;;;70;3500;AH- PRIME AIDE DE SOLIDARITE ENERGETIQUE ASE;remplacement du systme de chauffage, isolation par l'exterieur;;;;;;;;;
;;5781;;;;;;;H1;28;;;INDIVIDUEL;;;;54;2000;CODAH - ASE;6 fenêtres, 1 porte sur cour et volets roulants+ isolation plafond cave+ chaudière Basse température + vannes th.(+ VMR?);;;;;;;;;
;;1418;;;;;;;H1;28;;;;;;;50;667.58;DEPT - AIDE A L'HABITAT DURABLE;- remplacement chaudière - travaux de pose compteur individuel d'eau copropriété;;;;;;;;;
;;1935;;;;;;;H1;28;;;INDIVIDUEL;;;;94;510.28;DEPT - AIDE A L'HABITAT DURABLE;Remplacement chaudière gaz murale par une de mème type;;;;;;;;;
;;19108;;;;;;;H1;28;;;INDIVIDUEL;;;;110;3500;AH- PRIME AIDE DE SOLIDARITE ENERGETIQUE ASE;chauffage au fuel remplacé par la chaudière gaz, fenêtres, isolation murs;;;;;;;;;
;;7109;;;;;;;H1;28;;;INDIVIDUEL;;;;245;3500;AH- PRIME AIDE DE SOLIDARITE ENERGETIQUE ASE;Remplacement chaudière gaz et ecs par chaudière gaz condensation+ remplacement toutes fenêtres;;;;;;;;;
1310;927;2631;;;02/03/2018;02/03/2018;2018;;H3;94;2B;HAUTE-CORSE;INDIVIDUEL;;;;;600;CEE (AGIR +);Rénovation simple;FREEPOINT;EASY AIR BLANC;;BOIS;POELE;;;6.7;93
4482;850;5653;;;08/01/2017;08/01/2017;2017;;H3;94;2B;HAUTE-CORSE;INDIVIDUEL;;;;;600;CEE (AGIR +);Rénovation simple;JOTUL;PF 800;;BOIS;POELE;;;8;92
;;4763;;;;;;;H1;28;;;INDIVIDUEL;;;;135;7000;AH - TRAVAUX D'AMELIORATION ENERGETIQUE;Installation poele à boisisolation des combles;;;;;;;;;
;;1818;;;;;;;H1;28;;;;;;;70;400;DEPT - AIDE A L'HABITAT DURABLE;REMPLACEMENT CHAUDIERE;;;;;;;;;
4077;1310;4367;;04/10/2018;;04/10/2018;2018;;H3;94;2B;HAUTE-CORSE;INDIVIDUEL;;;;;1500;CEE (AGIR +);Rénovation simple;JOTUL;PC 1200;;BOIS;POELE;;;11.8;88
642;1196;2177;;;14/02/2018;14/02/2018;2018;;H3;94;2B;HAUTE-CORSE;INDIVIDUEL;;;;;600;CEE (AGIR +);Rénovation simple;SUPRA;TERTIO;;BOIS;INSERT;;;9;70.7
2041;745;3498;;;28/12/2017;28/12/2017;2017;;H3;94;2B;HAUTE-CORSE;INDIVIDUEL;;;;;600;CEE (AGIR +);Rénovation simple;BRISACH;ALLOS;;BOIS;POELE;;;8;90.4
3240;580;2878;;;20/02/2018;20/02/2018;2018;;H3;94;2B;HAUTE-CORSE;INDIVIDUEL;;;;;1500;CEE (AGIR +);Rénovation simple;EVACALOR;ALI;;BOIS;POELE;;;8;90
;;15741;;;;;;;H1;28;;;COLLECTIF;;;;65;25000;AH - TRAVAUX LOURDS;chaudière à condensation et réseau radiateurs+ couverture+ menuiseries+ isolation des murs périphériques+ parquet et portes+ électricité;;;;;;;;;
;;7375;;;;;;;H1;28;;;INDIVIDUEL;;;;90;3688;AH - TRAVAUX D'AMELIORATION ENERGETIQUE;Chaudière et ecs à condensation+ vannes th. + vmc hygro B+ ré-isolation sol combles cuisine;;;;;;;;;
;;7375;;;;;;;H1;28;;;INDIVIDUEL;;;;90;3500;CAISSE RETRAITE;Chaudière et ecs à condensation+ vannes th. + vmc hygro B+ ré-isolation sol combles cuisine;;;;;;;;;
9064;460;12844;;;14/06/2018;14/06/2018;2018;16976;H3;94;2B;HAUTE-CORSE;INDIVIDUEL;2002;ap. 1990;4;132;;;Rénovation simple;PASONIC;AQUAREA G;FIOUL;ELECTRICITE;PAC;AIR-EAU;4.74;;
;;9175;;;;;;;H1;28;;;;;;;;1500;DEPT - AIDE A L'HABITAT DURABLE;remplacement chaudiere par chaudiere a condensation;;;;;;;;;
;;3108;;;;;;;H1;28;;;COLLECTIF;;;;57;0;CAISSE RETRAITE;ré-isolation sol combles+ 6 fenêtres et porte d'entrée+ vmc hygro B+ chaudière basse temp. avec ballon ecs intégré+ vannes th.;;;;;;;;;
;;3108;;;;;;;H1;28;;;COLLECTIF;;;;57;2000;CODAH - ASE;ré-isolation sol combles+ 6 fenêtres et porte d'entrée+ vmc hygro B+ chaudière basse temp. avec ballon ecs intégré+ vannes th.;;;;;;;;;
;;2084;;;;;;;H1;28;;;COLLECTIF;;;;65;417;AH - AUTRE TRAVAUX PO;remplacement de chaudiére gaz par une classique murale;;;;;;;;;
;;2084;;;;;;;H1;28;;;COLLECTIF;;;;65;0;DEPT - AIDE A L'HABITAT DURABLE;remplacement de chaudiére gaz par une classique murale;;;;;;;;;
;;5113;;;;;;;H1;28;;;;;;;50;1010.54;DEPT - AIDE A L'HABITAT DURABLE;Chaudière fioul à remplacer par chaudière condensation et cuve fioul en décharge;;;;;;;;;
1790;800;2128;;;19/03/2018;19/03/2018;2018;;H3;94;2B;HAUTE-CORSE;INDIVIDUEL;;;;;1500;CEE (AGIR +);Rénovation simple;ADURO;9.5;;BOIS;POELE;;;6;81.3
2843;540;2881;;;06/04/2018;06/04/2018;2018;;H3;94;2B;HAUTE-CORSE;INDIVIDUEL;;;;;1500;CEE (AGIR +);Rénovation simple;ADURO;H1;;BOIS;POELE;;;5.5;87
;;8601;;;;;;;H1;28;;;INDIVIDUEL;;;;103;1200;DEPT - AIDE A L'HABITAT DURABLE;isolation plafond cave + ré-isolation sol combles+ remplacement 7 fenêtres (et volets) et porte d'entrée+ chaudière et ecs à condensation+ poele à bois;;;;;;;;;
1070;600;2743;;;07/12/2017;07/12/2017;2017;;H3;94;2B;HAUTE-CORSE;INDIVIDUEL;;;;;600;CEE (AGIR +);Rénovation simple;GODIN;3145;;BOIS;POELE;;;9.5;73.5
;;5310;;;;;;;H1;28;;;;;;;96;2000;CODAH - ASE;remplacement chaudière fioul par condensation - gaz+ changement 8 fenêtres et 1 porte + volets+ isolation mur garage / maison et porte;;;;;;;;;
;;5310;;;;;;;H1;28;;;;;;;96;0;DEPT - AIDE A L'HABITAT DURABLE;remplacement chaudière fioul par condensation - gaz+ changement 8 fenêtres et 1 porte + volets+ isolation mur garage / maison et porte;;;;;;;;;
2930;810;4673;;;12/08/2017;12/08/2017;2017;;H3;94;2B;HAUTE-CORSE;INDIVIDUEL;;;;;600;CEE (AGIR +);Rénovation simple;STUV;2175 SF;;BOIS;INSERT;;;10;80
;;8709;;;;;;;H1;28;;;COLLECTIF;;;;51;9050;AH - TRAVAUX D'AMELIORATION ENERGETIQUE;Isolation plafond+ murs sur l'extérieur+ chauffage au gaz + ecs + radiateurs;;;;;;;;;
;;3984;;;;;;;H1;28;;;INDIVIDUEL;;;;59;2000;CODAH - ASE;iso murs Est,Ouest,Nord du R+1 par intérieur (R 3,70)+ iso mur Est rdc (R 3,70) + iso plafond garage et chaufferie(R 3)+ iso mur Est garage + 2 portes + murs Ouest et Sud chaufferie + 1 porte+ iso combles (R 7)si insuffisant:chaudière condens;;;;;;;;;
;;4039;;;;;;;H1;28;;;INDIVIDUEL;;;;108;2000;CODAH - ASE;Isolation des murs par l'extérieur + vmc hygro B+ chaudière et ecs à condensation+ NC : changement de fenetre + porte;;;;;;;;;
;;3280;;;;;;;H1;28;;;INDIVIDUEL;;;;68;3500;AH- PRIME AIDE DE SOLIDARITE ENERGETIQUE ASE;Changement chaudière pour chaudière avec ecs et ballon+ radiateur dans future sdb+ agrandissement pièce 10 mŒé en sdb+ isolation plafond cave+ isolation plafond R+1 avec trappe à créer+ porte + fenêtres + volets;;;;;;;;;
2747;745;4409;;07/04/2018;29/06/2018;29/06/2018;2018;;H3;94;2B;HAUTE-CORSE;;;;;;600;CEE (AGIR +);RENOVATION SIMPLE;BRISACH;LINEA;ELECTRICITE;BOIS;POELE;;;7;92.2
3350;1092;4352;;;06/01/2017;06/01/2017;2017;;H3;94;2B;HAUTE-CORSE;INDIVIDUEL;;;;;600;CEE (AGIR +);Rénovation simple;MCZ;BOXTHERM 70;;BOIS;INSERT;;;8.8;92.7
2267;462;2934;;;14/06/2018;14/06/2018;2018;0;H3;94;2B;HAUTE-CORSE;INDIVIDUEL;1970;de 1945 à 1973;3;70;;;Rénovation à plusieurs gestes de travaux;SAUNIER DUVAL;THELIA 623;GAZ;GAZ;CHAUDIERE;A CONDENSATION;;;
2095;780;6552;4431.87;;12/12/2017;12/12/2017;2017;;H3;94;2B;HAUTE-CORSE;INDIVIDUEL;;;;;600;CEE (AGIR +);Rénovation simple;TURBO FONTE;ELISEO 77;;BOIS;INSERT;;;11.7;78.3
4469;2160;6629;;29/11/2017;07/03/2018;07/03/2018;2018;39815;H3;94;2B;HAUTE-CORSE;INDIVIDUEL;1900;av. 1945;3;65;;;BBC RENOVATION;DAIKIN;2MXS50H;ELECTRICITE;ELECTRICITE;PAC;AIR-AIR;4.5;8.6;
;;2530;;;;;;;H1;28;;;;;;;65;1200;DEPT - AIDE A L'HABITAT DURABLE;isolation rampants et 2 pignons combles+ isolation plafond garage à 95 % (réseaux gènts)+ 2 radiateurs raccordés au chauffage central au R+1+ porte entrée + 2 velux créés;;;;;;;;;
;;486;;;;;;;H1;28;;;INDIVIDUEL;;;;103;1800;DEPT - AIDE A L'HABITAT DURABLE;ré-Isolation sol combles+ installation wmc hygro B+ changement 9 fenêtres + 1 PF+ vannes thermostatiques;;;;;;;;;
;;8114;;;;;;;H1;28;;;INDIVIDUEL;;;;62;7729;AH - TRAVAUX D'AMELIORATION ENERGETIQUE;ré-isolation toit (+ couverture)passage au chauffage et ecs gaz;;;;;;;;;
;;3508;;;;;;;H1;28;;;INDIVIDUEL;;;;80;701.6;AH - AUTRE TRAVAUX PO;REMPLACEMENT DE CHAUDIERE;;;;;;;;;
;;6445;;;;;;;H1;28;;;INDIVIDUEL;;;;52;3500;AH- PRIME AIDE DE SOLIDARITE ENERGETIQUE ASE;isolation des murs par l'extérieurAutonomie ?;;;;;;;;;
;;8114;;;;;;;H1;28;;;INDIVIDUEL;;;;62;1800;DEPT - AIDE A L'HABITAT DURABLE;ré-isolation toit (+ couverture)passage au chauffage et ecs gaz;;;;;;;;;
1310;1081;2616;;;21/10/2017;21/10/2017;2017;;H3;94;2B;HAUTE-CORSE;INDIVIDUEL;;;;;600;CEE (AGIR +);Rénovation simple;ADURO;9 AIR;;BOIS;POELE;;;6;81.3
;;5315;;;;;;;H1;28;;;INDIVIDUEL;;;;64;1963;AH - TRAVAUX D'AMELIORATION ENERGETIQUE;Remplacement de chaudière par chaudière à condensation;;;;;;;;;
;;2392;;;;;;;H1;28;;;INDIVIDUEL;;;;65;2600;AH - AUTRE TRAVAUX PO;remplacement de couverture et de chaudiere;;;;;;;;;
;;6016;;;;;;;H1;28;;;INDIVIDUEL;;;;77;1800;DEPT - AIDE A L'HABITAT DURABLE;chaudière et ecs à condensation+ vannes th. et programmateur+ 4 fenêtres et 2 velux+ isolation plafond cave;;;;;;;;;
;;3603;;;;;;;H1;28;;;INDIVIDUEL;;;;44;0;DEPT - AIDE A L'HABITAT DURABLE;remplacement de chaudiere par chaudiere a condensation;;;;;;;;;
;;2897;;;;;;;H1;28;;;INDIVIDUEL;;;;109;1014;AH - AUTRE TRAVAUX PO;remplacement de chaudiere;;;;;;;;;
;;2897;;;;;;;H1;28;;;INDIVIDUEL;;;;109;916.9;DEPT - AIDE A L'HABITAT DURABLE;remplacement de chaudiere;;;;;;;;;
;;8080;;;;;;;H1;28;;;INDIVIDUEL;;;;97;1616;AH - AUTRE TRAVAUX PO;isolation agrandissement + remplacement de la chaudière;;;;;;;;;
;;599;;;;;;;H1;28;;;INDIVIDUEL;;;;45;3500;AH- PRIME AIDE DE SOLIDARITE ENERGETIQUE ASE;portes et fenêtres + isolation + électricité + robinets th;;;;;;;;;
4289;810;5650;;;26/04/2018;26/04/2018;2018;;H3;94;2B;HAUTE-CORSE;INDIVIDUEL;;;;;600;CEE (AGIR +);Rénovation simple;MAX BLANK;RIO S;;BOIS;POELE;;;11;85
;;15741;;;;;;;H1;28;;;COLLECTIF;;;;65;2000;CODAH - ASE;chaudière à condensation et réseau radiateurs+ couverture+ menuiseries+ isolation des murs périphériques+ parquet et portes+ électricité;;;;;;;;;
;;15741;;;;;;;H1;28;;;COLLECTIF;;;;65;9000;CODAH - PRIME HABITAT INDIGNE PO;chaudière à condensation et réseau radiateurs+ couverture+ menuiseries+ isolation des murs périphériques+ parquet et portes+ électricité;;;;;;;;;
2144;1002;3733;;;28/12/2017;28/12/2017;2017;;H3;94;2B;HAUTE-CORSE;INDIVIDUEL;;;;;600;CEE (AGIR +);Rénovation simple;CHAZELLES;HP 700;;BOIS;INSERT;;;10;78
2888;1092;4836;;;23/10/2017;23/10/2017;2017;;H3;94;2B;HAUTE-CORSE;INDIVIDUEL;;;;;600;CEE (AGIR +);Rénovation simple;MCZ;FLAIR COMFORT AIR;;BOIS;POELE;;;8;87.8
;;3108;;;;;;;H1;28;;;COLLECTIF;;;;57;1200;DEPT - AIDE A L'HABITAT DURABLE;ré-isolation sol combles+ 6 fenêtres et porte d'entrée+ vmc hygro B+ chaudière basse temp. avec ballon ecs intégré+ vannes th.;;;;;;;;;
;;5003;;;;;;;H1;28;;;INDIVIDUEL;;;;118;10000;AH - TRAVAUX D'AMELIORATION ENERGETIQUE;Chaudière et ecs à condensation+ isolation plafond garage+ isolation 1 mur+ remplacement fenêtres et un velux+ vmc;;;;;;;;;
;;1654;;;;;;;H1;28;;;INDIVIDUEL;;;;60;10000;AH - TRAVAUX D'AMELIORATION ENERGETIQUE;isolation maison origine par extérieur (pas extension)+ 3 fenêtres et porte+ VMC hygro+ 2 radiateurs caloporteurs créés;;;;;;;;;
2321;150;3611;;;29/12/2017;29/12/2017;2017;;H3;94;2B;HAUTE-CORSE;INDIVIDUEL;;;;;600;CEE (AGIR +);Rénovation simple;MCZ;EGO AIR 2016;;BOIS;POELE;;;8;90.9
2566;1589;3553;;;26/10/2017;26/10/2017;2017;;H3;94;2B;HAUTE-CORSE;INDIVIDUEL;;;;;600;CEE (AGIR +);Rénovation simple;SEGUIN DUTERIEZ;VISIO 7 D180;;BOIS;INSERT;;;10;78.7
2770;780;3967;;07/03/2018;09/12/2017;09/12/2017;2017;;H3;94;2B;HAUTE-CORSE;INDIVIDUEL;;;;;600;CEE (AGIR +);;CMG;RAFALE;;BOIS;POELE;;;9;78
3465.402844;941.2322275;4406.635071;;16/05/2018;16/05/2018;16/05/2018;2018;;H3;94;2B;HAUTE-CORSE;COLLECTIF;1700;av. 1945;;80;1385;;false;MCZ;BOXTHERM 60 PELLET;ELECTRICITE;BOIS;INSERT;STANDARD;;6;91.7
;;6073;;;;;;;H1;28;;;INDIVIDUEL;;;;100;4850;AH - TRAVAUX D'AMELIORATION ENERGETIQUE;ballon thermodymique+ poele à granulés+ vmc;;;;;;;;;
;;6073;;;;;;;H1;28;;;INDIVIDUEL;;;;100;1148.25;DEPT - AIDE A L'HABITAT DURABLE;ballon thermodymique+ poele à granulés+ vmc;;;;;;;;;
;;3886;;;;;;;H1;28;;;INDIVIDUEL;;;;108;2000;CODAH - ASE;isolation ldv murs extérieurs et bardage Eterclin nervuré blanc+ remplacement toiture en ardoises + sarking+ démolition cheminée+ chaudière et ecs à condensation;;;;;;;;;
;;3983;;;;;;;H1;28;;;INDIVIDUEL;;;;102;10000;AH - TRAVAUX D'AMELIORATION ENERGETIQUE;Réfection+ isolation de la toiture + remplacement de la chaudiere;;;;;;;;;
;;3983;;;;;;;H1;28;;;INDIVIDUEL;;;;102;5775;CHEQUE ENERGIE REGION;Réfection+ isolation de la toiture + remplacement de la chaudiere;;;;;;;;;
;;3983;;;;;;;H1;28;;;INDIVIDUEL;;;;102;2000;CODAH - ASE;Réfection+ isolation de la toiture + remplacement de la chaudiere;;;;;;;;;
;;3983;;;;;;;H1;28;;;INDIVIDUEL;;;;102;5000;INCONNU;Réfection+ isolation de la toiture + remplacement de la chaudiere;;;;;;;;;
7120.379147;3545.023697;10665.40284;;16/05/2018;16/05/2018;16/05/2018;2018;;H3;94;2B;HAUTE-CORSE;INDIVIDUEL;2004;ap. 1990;;;750;;false;;;ELECTRICITE;ELECTRICITE;PAC;;;;
3590;950;5213;1660;07/02/2018;07/02/2018;07/02/2018;2018;;H3;94;2B;HAUTE-CORSE;INDIVIDUEL;1950;de 1945 à 1973;4;100;600;CEE;;MORETTI;C10 COMPACT;ELECTRICITE;BOIS;POELE;;;9.6;
;;5318;;;;;;;H1;28;;;INDIVIDUEL;;;;70;1056;DEPT - AIDE A L'HABITAT DURABLE;remplacement chaudière fioul par gaz+ radiateur + porte;;;;;;;;;
;;8114;;;;;;;H1;28;;;INDIVIDUEL;;;;62;2000;CODAH - ASE;ré-isolation toit (+ couverture)passage au chauffage et ecs gaz;;;;;;;;;
;;1080;;;;;;;H1;28;;;INDIVIDUEL;;;;77;7000;AH - TRAVAUX D'AMELIORATION ENERGETIQUE;agrandissement chambre en cassant cloisons combles+ isolation d'un pignon chambre + iso toit+installation chauffage gaz dans chambre+ remplacement porte+ vmc hygrométrique;;;;;;;;;
;;1080;;;;;;;H1;28;;;INDIVIDUEL;;;;77;2000;CODAH - ASE;agrandissement chambre en cassant cloisons combles+ isolation d'un pignon chambre + iso toit+installation chauffage gaz dans chambre+ remplacement porte+ vmc hygrométrique;;;;;;;;;
;;3213;;;;;;;H1;28;;;INDIVIDUEL;;;;90;1023.35;DEPT - AIDE A L'HABITAT DURABLE;remplacement de la chaudiere;;;;;;;;;
;;4502;;;;;;;H1;28;;;INDIVIDUEL;;;;87;3500;AH- PRIME AIDE DE SOLIDARITE ENERGETIQUE ASE;chaudière condensation+ isolation sol combles perdus + toiturevmc hygro B + isolation du sous sol);;;;;;;;;
;;4502;;;;;;;H1;28;;;INDIVIDUEL;;;;87;8235;AH- PRIME AIDE DE SOLIDARITE ENERGETIQUE ASE;chaudière condensation+ isolation sol combles perdus + toiturevmc hygro B + isolation du sous sol);;;;;;;;;
;;4502;;;;;;;H1;28;;;INDIVIDUEL;;;;87;2000;CODAH - ASE;chaudière condensation+ isolation sol combles perdus + toiturevmc hygro B + isolation du sous sol);;;;;;;;;
;;4430;;;;;;;H1;28;;;INDIVIDUEL;;;;123;2000;CODAH - ASE;Toiture sarking + chaudière et ecs;;;;;;;;;
;;3681;;;;;;;H1;28;;;INDIVIDUEL;;;;89;3500;AH- PRIME AIDE DE SOLIDARITE ENERGETIQUE ASE;remplacement chaudière et ecs+ ré-isolation combles+ vmc hygro B + 3 fenêtres et une porte;;;;;;;;;
;;3681;;;;;;;H1;28;;;INDIVIDUEL;;;;89;4170;AH - TRAVAUX D'AMELIORATION ENERGETIQUE;remplacement chaudière et ecs+ ré-isolation combles+ vmc hygro B + 3 fenêtres et une porte;;;;;;;;;
;;3681;;;;;;;H1;28;;;INDIVIDUEL;;;;89;2309.17;CHEQUE ENERGIE REGION;remplacement chaudière et ecs+ ré-isolation combles+ vmc hygro B + 3 fenêtres et une porte;;;;;;;;;
;;4158;;;;;;;H1;28;;;INDIVIDUEL;;;;58;2000;CODAH - ASE;remplacement toiture et isolation+ porte d'entrée+ 2 fenêtres de toit+ poele à granulés;;;;;;;;;
;;4158;;;;;;;H1;28;;;INDIVIDUEL;;;;58;1500;DEPT - AIDE A L'HABITAT DURABLE;remplacement toiture et isolation+ porte d'entrée+ 2 fenêtres de toit+ poele à granulés;;;;;;;;;
;;5474;;;;;;;H1;28;;;;;;;;1000;DEPT - AIDE A L'HABITAT DURABLE;Remplacement des fenêtres et volet + remplacement chaudière;;;;;;;;;
;;6231;;;;;;;H1;28;;;;;;;;1200;DEPT - AIDE A L'HABITAT DURABLE;remplacement de chaudière;;;;;;;;;
8284;400;8684;8684;05/04/2018;24/08/2018;24/08/2018;2018;;H2;76;31;HAUTE-GARONNE;;;;;;;;;SAUNIER DUVAL;THEMA CONDENS F25;;GAZ;CHAUDIERE;A CONDENSATION;;25.5;
3432.606635;720;4152.606635;;26/07/2018;26/07/2018;26/07/2018;2018;;H1;93;05;HAUTES-ALPES;INDIVIDUEL;;;;;;;;THERMOROSSI;MOOD;;BOIS;POELE;;;9.2;90.2
;;6009;;;;;;;H1;28;;;INDIVIDUEL;;;;58;4700;CHEQUE ENERGIE REGION;ré-isolation combles+ isolation murs par l'extérieur+ changement chaudière electrique et ballon ecs par chaudière gaz et ecs à condensation et robinets th.+ raccordement grdf+ adaptation salle de bain et toilette(si insuffisant ajouter vm;;;;;;;;;
;;3259;;;;;;;H1;28;;;INDIVIDUEL;;;;72;2500;AH- PRIME AIDE DE SOLIDARITE ENERGETIQUE ASE;changement 2 porte fenêtres+ 4 fenêtres + 2 velux + vr+ chaudière condensation + programmateur+ isolation mur Nord sur rue;;;;;;;;;
;;3259;;;;;;;H1;28;;;INDIVIDUEL;;;;72;8687;AH - TRAVAUX D'AMELIORATION ENERGETIQUE;changement 2 porte fenêtres+ 4 fenêtres + 2 velux + vr+ chaudière condensation + programmateur+ isolation mur Nord sur rue;;;;;;;;;
;;8811;;;;;;;H1;28;;;INDIVIDUEL;;;;55;1200;DEPT - AIDE A L'HABITAT DURABLE;Isolation des combles+ isolation plafond cave+ 2 fenêtres, un lanterneau, porte entrée+ vmc hygro B+ isolation toit terrasse par intérieur+ chaudière et vannes th.+ radiateur créé pour cuisine;;;;;;;;;
;;7047;;;;;;;H1;28;;;INDIVIDUEL;;;;70;1040;AH- PRIME AIDE DE SOLIDARITE ENERGETIQUE ASE;chaudière gaz et ecs+ vannes th. et programmateur+ fenêtre au Nord+ vmc hygro B+ isolation plafond ch. adulte;;;;;;;;;
;;9783;;;;;;;H1;28;;;INDIVIDUEL;;;;70;1200;DEPT - AIDE A L'HABITAT DURABLE;isolation sol combles+ chaudière et ecs condensation+ vannes th. et programmateur+ vmc hygro B;;;;;;;;;
;;;;;;;;;H1;28;;;INDIVIDUEL;;;;63;3456;AH - TRAVAUX D'AMELIORATION ENERGETIQUE;Création chauffage;;;;;;;;;
;;;;;;;;;H1;28;;;INDIVIDUEL;;;;121;2731;AH - AUTRE TRAVAUX PO;Sur pavillon F6 travaux de ravalement et changement de fenetre loyer HC mensuel 513ä‰å  pour 121mŒé de surface habitable;;;;;;;;;
;;4012;;;;;;;H1;28;;;INDIVIDUEL;;;;50;1058.06;DEPT - AIDE A L'HABITAT AUTONOMIE;Remplacement de chaudière;;;;;;;;;
;;1714;;;;;;;H1;28;;;INDIVIDUEL;;;;53;343;AH - TRAVAUX DE REHABILITATION LOG DEGRADE;travaux de remplacement de chaudière;;;;;;;;;
