cout_materiaux_ht;cout_implementation_ht;cout_total_ht;cout_induit_ht;date_sigture_devis;date_facture;date_x;annee_travaux;revenu_mo;climat;code_region;region;code_departement;departement;type_logement;annee_construction;constr_cat;nb_pieces;surf_habitable;montant_aides_fincieres;type_aides_fincieres;renovation_globale;marque;modele;poste_isolation;isolant;epaisseur;resistance;surface;lambda
;;3317.535545;;;;;;;H2;53;BRE;35;ILLE-ET-VILAINE;;1962;de 1945 � 1973;;67;;;;;;COMBLES PERDUES;;;;;
;;3317.535545;;;;;;;H2;53;BRE;35;ILLE-ET-VILAINE;;1976;de 1974 � 1990;;125;;;;;;ITI;;;;;
;;3317.535545;;;;;;;H2;53;BRE;35;ILLE-ET-VILAINE;;1948;de 1945 � 1973;;129;;;;;;ITI;;;;;
;;3317.535545;;;;;;;H2;53;BRE;35;ILLE-ET-VILAINE;;1948;de 1945 � 1973;;129;;;;;;PLANCHER BAS;;;;;
;;3317.535545;;;;;;;H2;53;BRE;35;ILLE-ET-VILAINE;;1962;de 1945 � 1973;;67;;;;;;PLANCHER BAS;;;;;
;;3317.535545;;;;;;;H1;84;ARA;;;;;;;;;;PERFORMANT - BOUQUET 2 TRAVAUX;;;RAMPANTS;;;;;
3067.298578;250.2369668;3317.535545;;;;;;;H2;76;OCC;;;INDIVIDUEL;2000;ap. 1990;;;;;;;;COMBLES PERDUES;;;;;
3067.298578;250.2369668;3317.535545;;;;;;;H2;76;OCC;;;INDIVIDUEL;1982;de 1974 � 1990;;;;;;;;COMBLES PERDUES;;;;;
3067.298578;250.2369668;3317.535545;;;;;;;H2;76;OCC;;;INDIVIDUEL;1989;de 1974 � 1990;;;;;RENOVATION SIMPLE;;;COMBLES PERDUES;;;;;
2654.028436;663.507109;3317.535545;;;;;;;H2;76;OCC;;;INDIVIDUEL;1980;de 1974 � 1990;;;;;RENOVATION SIMPLE;;;COMBLES PERDUES;;;;;
;;3317.535545;;;31/01/2012;31/01/2012;2012;;H1;24;CVL;;;;;;;;;;;;;COMBLES PERDUES;LAINE MINERALE;350;7.5;53;
;;3317.535545;;;30/11/2011;30/11/2011;2011;;H1;24;CVL;;;;;;;;;;;;;COMBLES PERDUES;LAINE MINERALE;340;7.5;142;
;;3317.535545;;;20/02/2012;20/02/2012;2012;;H1;24;CVL;;;;;;;;;;;;;COMBLES PERDUES;LAINE MINERALE;350;7.5;49;
;;3317.535545;;;27/01/2012;27/01/2012;2012;;H1;24;CVL;;;;;;;;;;;;;COMBLES PERDUES;LAINE MINERALE;340;7.5;70;
;;3317.535545;;;13/02/2012;13/02/2012;2012;;H1;24;CVL;;;;;;;;;;;;;COMBLES PERDUES;LAINE MINERALE;350;7.5;64;
;;3317.535545;;;02/10/2012;02/10/2012;2012;;H2;24;CVL;;;;;;;;;;;;;COMBLES PERDUES;LAINE VEGETALE;380;7.5;42;
;;3317.535545;;;20/02/2012;20/02/2012;2012;;H1;24;CVL;;;;;;;;;;;;;COMBLES PERDUES;LAINE MINERALE;350;7.5;40;
3090.995261;229.3838863;3320.379147;;;25/11/2011;25/11/2011;2011;;H1;24;CVL;;;;;;;;;;;;;COMBLES PERDUES;LAINE MINERALE;250;6;58;
;;3322;;;;;;;H1;28;NOR;;;INDIVIDUEL;;;;137;3500;AH- PRIME AIDE DE SOLIDARITE ENERGETIQUE ASE;volet + menuiseries ext�rieures + isolation rampants;;;RAMPANTS;;;;;
;;3322;;;;;;;H1;28;NOR;;;INDIVIDUEL;;;;137;10000;AH - TRAVAUX D'AMELIORATION ENERGETIQUE;volet + menuiseries ext�rieures + isolation rampants;;;RAMPANTS;;;;;
;;3322;;;;;;;H1;28;NOR;;;INDIVIDUEL;;;;137;2400;CODAH - ASE;volet + menuiseries ext�rieures + isolation rampants;;;RAMPANTS;;;;;
;;3322;;;;;;;H1;28;NOR;;;INDIVIDUEL;;;;137;1500;DEPT - AIDE A L'HABITAT DURABLE;volet + menuiseries ext�rieures + isolation rampants;;;RAMPANTS;;;;;
;;3324.170616;;;;;;;H1;84;ARA;42;LOIRE;;;;;;;;TRES PERFORMANT - 3 BOUQUETS OU PLUS;;;RAMPANTS;;;;;
;;3325.118483;;;;;;;H1;32;HDF;80;SOMME;INDIVIDUEL;1900;av. 1945;;108;;;R�novation � plusieurs gestes de travaux ;;;ITE;;;;;
;;3327.014218;;;10/10/2011;10/10/2011;2011;;H2;24;CVL;18;CHER;;;;;;;;;;;COMBLES PERDUES;LAINE VEGETALE;380;7.6;45;
2610.42654;720.3791469;3330.805687;;;;;;;H2;76;OCC;;;INDIVIDUEL;1950;de 1945 � 1973;;;;;;;;COMBLES PERDUES;;;;;
;;3332;;03/02/2017;;03/02/2017;2017;;H2;53;BRE;;;;;;;;;;;;;ITI;PLASTIQUES;80;3.7;33.41;0.0216
;;3334.597156;;;;;;;H1;32;HDF;80;SOMME;INDIVIDUEL;1949;de 1945 � 1973;;126;;;R�novation � plusieurs gestes de travaux ;;;ITE;;;;;
1788;1547;3335;913;01/01/2013;01/01/2013;01/01/2013;2013;;H1;28;NOR;27;EURE;INDIVIDUEL;1954;de 1945 � 1973;4;71;16700;AH HABITER MIEUX DEPARTEMENT;R�novation � plusieurs gestes de travaux;;;COMBLES PERDUES;LAINE VEGETALE;370;7;83;
;;3340.28436;;;19/05/2014;19/05/2014;2014;;H1;24;CVL;;;;;;;;;;;;;COMBLES PERDUES;LAINE MINERALE;340;7.5;80;0.045
;;3343.127962;;;;;;;H1;84;ARA;42;LOIRE;;;;;;;;TRES PERFORMANT - 3 BOUQUETS OU PLUS;;;RAMPANTS;;;;;
;;3350;;09/12/2016;;09/12/2016;2016;;H2;53;BRE;56;MORBIHAN;INDIVIDUEL;;;;;;;;;;RAMPANTS;LAINE VEGETALE;;6;74;
2615.165877;737.4407583;3352.606635;;;27/02/2012;27/02/2012;2012;;H1;24;CVL;;;;;;;;;;;;;COMBLES PERDUES;LAINE MINERALE;340;7.5;62;
;;3357.345972;;;;;;;;84;ARA;;;;;;;;;;BBC RENOVATION;;;RAMPANTS;;;;;
;;3358.293839;;;23/11/2010;23/11/2010;2010;;H2;24;CVL;41;LOIR-ET-CHER;;;;;;;;;;;RAMPANTS;LAINE MINERALE;240;6;72;
;;3359.241706;;;29/11/2013;29/11/2013;2013;;H2;53;BRE;56;MORBIHAN;;;;;;;;;;;PLANCHER BAS;PLASTIQUES;;3.2;65.3;
;;3361.137441;;;;;;;H1;84;ARA;42;LOIRE;;;;;;;;PERFORMANT - BOUQUET 2 TRAVAUX;;;RAMPANTS;;;;;
;;3362.085308;;;13/02/2012;13/02/2012;2012;;H2;24;CVL;;;;;;;;;;;;;COMBLES PERDUES;LAINE VEGETALE;390;7.5;39;
;;3363.981043;;;;;;;H2;53;BRE;35;ILLE-ET-VILAINE;;1900;av. 1945;;125;;;;;;COMBLES PERDUES;;;;;
;;3363.981043;;;23/09/2011;23/09/2011;2011;;H2;24;CVL;41;LOIR-ET-CHER;;;;;;;;;;;COMBLES PERDUES;LAINE VEGETALE;400;7.5;56;
;;3366.824645;;;;;;;H2;53;BRE;35;ILLE-ET-VILAINE;;1992;ap. 1990;;156;;;;;;COMBLES PERDUES;;;;;
;;3368.720379;;;05/04/2010;05/04/2010;2010;;H2;24;CVL;;;;;;;;;;;;;COMBLES PERDUES;LAINE MINERALE;250;5.5;100;
;;3380.094787;;;;;;;H2;53;BRE;35;ILLE-ET-VILAINE;;1984;de 1974 � 1990;;110;;;;;;COMBLES PERDUES;;;;;
3144.075829;236.9668246;3381.042654;;;;;;;H2;76;OCC;;;INDIVIDUEL;1975;de 1974 � 1990;;;;;RENOVATION SIMPLE;;;COMBLES PERDUES;;;;;
1662.559242;1718.483412;3381.042654;;;11/04/2009;11/04/2009;2009;;H1;27;BFC;89;YONNE;;;;;;;;;;;COMBLES PERDUES;LAINE VEGETALE;230;5;143;
1345.971564;2037.914692;3383.886256;;;30/06/2009;30/06/2009;2009;;H2;24;CVL;41;LOIR-ET-CHER;;;;;;;;;;;ITE;LAINE VEGETALE;120;2.9;53;0.041
;;3388;;;;;;;;76;OCC;;;;;;;;;;;;;ITI;LAINE MINERALE;;;77;
;;3392.417062;;;;22/04/2013;2013;;H1;24;CVL;28;EURE-ET-LOIR;;;;;;;;;;;RAMPANTS;LAINE VEGETALE;375;7.6;81.25;
;;3394;;;;;;;H1;28;NOR;;;INDIVIDUEL;;;;99;3500;AH- PRIME AIDE DE SOLIDARITE ENERGETIQUE ASE;"chemin�e ouverte remplac�e par poele

� buches 5 kw rendement 80%

+ r�-isolation combles R=7";;;COMBLES PERDUES;;;;;
;;3394;;;;;;;H1;28;NOR;;;INDIVIDUEL;;;;99;2000;CODAH - ASE;"chemin�e ouverte remplac�e par poele

� buches 5 kw rendement 80%

+ r�-isolation combles R=7";;;COMBLES PERDUES;;;;;
;;3394;;;;;;;H1;28;NOR;;;INDIVIDUEL;;;;99;5618;AH - TRAVAUX D'AMELIORATION ENERGETIQUE;"chemin�e ouverte remplac�e par poele

� buches 5 kw rendement 80%

+ r�-isolation combles R=7";;;COMBLES PERDUES;;;;;
;;3400.947867;;;;;;;H1;32;HDF;80;SOMME;INDIVIDUEL;1900;av. 1945;;60;;;R�novation � plusieurs gestes de travaux ;;;ITE;;;;;
;;3402.843602;;;10/03/2012;10/03/2012;2012;;H2;53;BRE;56;MORBIHAN;;;;;;;;;;;PLANCHER BAS;PLASTIQUES;;3.4;72.37;
3162.085308;249.2890995;3411.374408;;;;;;;H2;76;OCC;;;INDIVIDUEL;1988;de 1974 � 1990;;;;;;;;COMBLES PERDUES;;;;;
3162.085308;249.2890995;3411.374408;;;;;;;H2;76;OCC;;;INDIVIDUEL;1975;de 1974 � 1990;;;;;;;;COMBLES PERDUES;;;;;
;;3412;;05/02/2015;07/02/2015;07/02/2015;2015;;H3;93;PAC;13;BOUCHES-DU-RHONE;INDIVIDUEL;1970;de 1945 � 1973;;150;1080;CITE;;ROCKWOOL;JETROCK;COMBLES PERDUES;LAINE MINERALE;320;7;150;0.046
;;3412.322275;;;;;;;H1;32;HDF;02;AISNE;INDIVIDUEL;1900;av. 1945;;145;;;R�novation � plusieurs gestes de travaux ;;;ITE;;;;;
;;3412.322275;;;;;;;H2;53;BRE;35;ILLE-ET-VILAINE;;1900;av. 1945;;170;;;;;;COMBLES PERDUES;;;;;
;;3412.322275;;;;;;;H2;53;BRE;35;ILLE-ET-VILAINE;;1970;de 1945 � 1973;;24;;;;;;COMBLES PERDUES;;;;;
;;3412.322275;;;;;;;H2;53;BRE;35;ILLE-ET-VILAINE;;1900;av. 1945;;170;;;;;;PLANCHER BAS;;;;;
;;3412.322275;;;;28/02/2012;2012;;H1;24;CVL;28;EURE-ET-LOIR;;;;;;;;;;;COMBLES PERDUES;;200;6;160;0.0333
3162.085308;250.2369668;3412.322275;;;;;;;H2;76;OCC;;;INDIVIDUEL;1990;de 1974 � 1990;;;;;RENOVATION SIMPLE;;;COMBLES PERDUES;;;;;
;;3412.322275;;;31/10/2011;31/10/2011;2011;;H1;24;CVL;;;;;;;;;;;;;COMBLES PERDUES;LAINE MINERALE;340;7.5;57;
;;3414.218009;;;24/10/2011;24/10/2011;2011;;H2;24;CVL;;;;;;;;;;;;;COMBLES PERDUES;LAINE VEGETALE;390;7.5;35;
3074.881517;341.2322275;3416.113744;;;;;;;H2;76;OCC;;;INDIVIDUEL;2000;ap. 1990;;;;;;;;COMBLES PERDUES;;;;;
;;3417;;01/01/2013;01/01/2013;01/01/2013;2013;;H1;28;NOR;;;INDIVIDUEL;1889;av. 1945;;88;18800;AH HABITER MIEUX DEPARTEMENT COMMUUTE DE COMMUNE;R�novation � plusieurs gestes de travaux;;;RAMPANTS;LAINE MINERALE;240;;49;
;;3418;;24/02/2016;;24/02/2016;2016;;H2;53;BRE;;;;;;;;;;;;;ITI;LAINE MINERALE;120;3.8;67.99;0.032
3230.331754;189.5734597;3419.905213;;;;;;;H2;53;BRE;;;;;;;;;;;;;RAMPANTS;LAINE MINERALE;;6.3;85;
;;3420.853081;;;;;;;H1;84;ARA;69;RHONE;INDIVIDUEL;1945;de 1945 � 1973;;70;;;;;;RAMPANTS;;;;;
2935.545024;490.0473934;3424.64455;;;29/09/2014;29/09/2014;2014;;H2;53;BRE;56;MORBIHAN;;;;;;;;;;;COMBLES PERDUES;LAINE MINERALE;;7;49;
;;3431.279621;;;01/06/2014;01/06/2014;2014;;H1;24;CVL;28;EURE-ET-LOIR;;;;;;;;;;;ITE;LAINE MINERALE;120;3.8;46;
;;3432.227488;;;;;;19495;H1;32;HDF;80;SOMME;INDIVIDUEL;1949;de 1945 � 1973;;70;;;R�novation � plusieurs gestes de travaux ;;;ITE;;;;;
;;3435.07109;;;;;;;H1;84;ARA;42;LOIRE;;;;;;;;PERFORMANT - BOUQUET 2 TRAVAUX;;;RAMPANTS;;;;;
;;3437.914692;;;;;;12746;H1;32;HDF;;;INDIVIDUEL;1900;av. 1945;;41;;;R�novation � plusieurs gestes de travaux ;;;ITE;;;;;
;;3441.706161;;;17/02/2012;17/02/2012;2012;;H2;24;CVL;;;;;;;;;;;;;COMBLES PERDUES;LAINE MINERALE;340;7.5;66;
;;3442;;03/02/2018;05/02/2018;05/02/2018;2018;;H1;27;BFC;21;COTE-D'OR;INDIVIDUEL;1975;de 1974 � 1990;;95;1250;AIDE TERRITOIRE;R�novation � plusieurs gestes de travaux;ROCKWOOL;JETROCK;COMBLES PERDUES;LAINE MINERALE;340;7.5;105;
;;3442.654028;;;;;;;H1;84;ARA;69;RHONE;INDIVIDUEL;1980;de 1974 � 1990;;100;;;;;;RAMPANTS;;;;;
;;3448;;;;;;;H1;28;NOR;76;SEINE-MARITIME;INDIVIDUEL;;;;80;3500;AH- PRIME AIDE DE SOLIDARITE ENERGETIQUE ASE;isolation + chaudi�re;;;PLANCHER BAS;;;;;
;;3448;;;;;;;H1;28;NOR;76;SEINE-MARITIME;INDIVIDUEL;;;;80;2400;CODAH - ASE;isolation + chaudi�re;;;PLANCHER BAS;;;;;
;;3448;;;;;;;H1;28;NOR;76;SEINE-MARITIME;INDIVIDUEL;;;;80;1500;DEPT - AIDE A L'HABITAT DURABLE;isolation + chaudi�re;;;PLANCHER BAS;;;;;
;;3448;;;;;;;H1;28;NOR;76;SEINE-MARITIME;INDIVIDUEL;;;;80;6583;AH - AUTRE TRAVAUX PO;isolation + chaudi�re;;;PLANCHER BAS;;;;;
;;3448.341232;;;;;;;H1;84;ARA;42;LOIRE;;;;;;;;TRES PERFORMANT - 3 BOUQUETS OU PLUS;;;RAMPANTS;;;;;
;;3450;;14/12/2017;07/03/2018;07/03/2018;2018;9037;H3;94;COR;2B;HAUTE-CORSE;INDIVIDUEL;1985;de 1974 � 1990;4;115;;;;;;;LAINE MINERALE;300;7.5;138;0.04
;;3450;;;;;;;H1;28;NOR;76;SEINE-MARITIME;INDIVIDUEL;;;;60;1800;DEPT - AIDE A L'HABITAT DURABLE;"changement 4 fen�tres 

+ r�-isolation sol combles

+ isolation plafond cave

";;;COMBLES PERDUES;;;;;
;;3450;;;;;;;H1;28;NOR;76;SEINE-MARITIME;INDIVIDUEL;;;;60;3500;AH- PRIME AIDE DE SOLIDARITE ENERGETIQUE ASE;"changement 4 fen�tres 

+ r�-isolation sol combles

+ isolation plafond cave

";;;COMBLES PERDUES;;;;;
;;3450;;;;;;;H1;28;NOR;76;SEINE-MARITIME;INDIVIDUEL;;;;60;9389;AH - TRAVAUX D'AMELIORATION ENERGETIQUE;"changement 4 fen�tres 

+ r�-isolation sol combles

+ isolation plafond cave

";;;COMBLES PERDUES;;;;;
;;3450;;;;;;;H1;28;NOR;76;SEINE-MARITIME;INDIVIDUEL;;;;60;2000;CODAH - ASE;"changement 4 fen�tres 

+ r�-isolation sol combles

+ isolation plafond cave

";;;COMBLES PERDUES;;;;;
;;3450.236967;;;;;;;H1;32;HDF;80;SOMME;INDIVIDUEL;1976;de 1974 � 1990;;80;;;R�novation � plusieurs gestes de travaux ;;;COMBLES PERDUES;;;;;
;;3451.184834;;;14/12/2011;14/12/2011;2011;;H2;24;CVL;;;;;;;;;;;;;COMBLES PERDUES;LAINE VEGETALE;300;7.5;59;
;;3454.976303;;;;;;;H2;53;BRE;;;;;;;;;;;;;RAMPANTS;LAINE VEGETALE;;6;72;
;;3456.872038;;;22/07/2016;22/07/2016;2016;;H2;53;BRE;;;INDIVIDUEL;;;;;;;;;;ITI;;;3.4;19;
1226.540284;2234.123223;3460.663507;;;10/08/2010;10/08/2010;2010;;H2;24;CVL;;;;;;;;;;;;;COMBLES PERDUES;LAINE MINERALE;300;6.5;140;
;;3460.663507;;;16/01/2012;16/01/2012;2012;;H2;24;CVL;;;;;;;;;;;;;COMBLES PERDUES;LAINE VEGETALE;390;7.5;51;
;;3465;;13/08/2017;;13/08/2017;2017;;H2;24;CVL;41;LOIR-ET-CHER;INDIVIDUEL;;;;;;;;;;PLANCHER BAS;LAINE MINERALE;100;2.9;77;
;;3466.350711;;;07/08/2014;07/08/2014;2014;;H2;53;BRE;56;MORBIHAN;;;;;;;;;;;ITI;LAINE MINERALE;;3.8;42.8;
;;3469.194313;;;15/11/2011;15/11/2011;2011;;H2;24;CVL;18;CHER;;;;;;;;;;;COMBLES PERDUES;LAINE MINERALE;300;7.5;77;
;;3470.14218;;;12/07/2011;12/07/2011;2011;;H1;24;CVL;28;EURE-ET-LOIR;;;;;;;;;;;RAMPANTS;LAINE VEGETALE;170;4.4;72;0.036
;;3474;;;;;;;H1;28;NOR;;;INDIVIDUEL;;;;48;1800;DEPT - AIDE A L'HABITAT DURABLE;remplacement de la porte d'entr�e et pose de menuiseries;;;COMBLES PERDUES;;;;;
;;3474;;;;;;;H1;28;NOR;;;INDIVIDUEL;;;;48;2481;AH - AUTRE TRAVAUX PO;remplacement de la porte d'entr�e et pose de menuiseries;;;COMBLES PERDUES;;;;;
;;3474;;;;;;;H1;28;NOR;;;INDIVIDUEL;;;;48;1703;CODAH - ASE;remplacement de la porte d'entr�e et pose de menuiseries;;;COMBLES PERDUES;;;;;
;;3474;;;;;;;H1;28;NOR;;;INDIVIDUEL;;;;48;2100;AH- PRIME AIDE DE SOLIDARITE ENERGETIQUE ASE;remplacement de la porte d'entr�e et pose de menuiseries;;;COMBLES PERDUES;;;;;
;;3487;;15/12/2016;;15/12/2016;2016;;H2;53;BRE;56;MORBIHAN;INDIVIDUEL;;;;;;;;;;RAMPANTS;LAINE VEGETALE;265;7.3;46;0.0363
2071.090047;1420.853081;3491.943128;;;18/10/2011;18/10/2011;2011;;H1;24;CVL;28;EURE-ET-LOIR;;;;;;;;;;;COMBLES PERDUES;LAINE VEGETALE;360;9.5;85;0.038
;;3500;;01/08/2016;;01/08/2016;2016;;H2;53;BRE;56;MORBIHAN;INDIVIDUEL;;;;;;;;;;PLANCHER BAS;PLASTIQUES;68;3.2;100;0.0216
3000;500;3500;;;;;;70000;H2;84;ARA;26;DROME;INDIVIDUEL;1994;ap. 1990;;88;;;;;;COMBLES PERDUES;;;;;
;;3500;;;;;;;H2;84;ARA;;;;;;;;;;;;;COMBLES PERDUES;;;;;
3500;;3500;;04/07/2018;24/08/2018;24/08/2018;2018;;H3;94;COR;2A;CORSE-DU-SUD;INDIVIDUEL;1948;de 1945 � 1973;5;135;;;BBC RENOVATION;;;ITI;LAINE MINERALE;60;1.8;125;
;;3504.265403;;10/09/2015;;10/09/2015;2015;;;75;NAQ;;;INDIVIDUEL;;;;;;;;;;COMBLES PERDUES;LAINE VEGETALE;320;8;105;
;;3507.109005;;;18/11/2011;18/11/2011;2011;;H1;24;CVL;;;;;;;;;;;;;COMBLES PERDUES;LAINE MINERALE;350;7.5;62;
;;3507.109005;;;11/07/2011;11/07/2011;2011;;H1;24;CVL;;;;;;;;;;;;;COMBLES PERDUES;LAINE MINERALE;350;7.5;60;
;;3507.109005;;;12/09/2011;12/09/2011;2011;;H1;24;CVL;;;;;;;;;;;;;COMBLES PERDUES;LAINE MINERALE;350;7.5;75;
;;3511.848341;;;;;;;H1;84;ARA;42;LOIRE;;;;;;;;TRES PERFORMANT - 3 BOUQUETS OU PLUS;;;RAMPANTS;;;;;
;;3518.483412;;;;;;;H1;84;ARA;42;LOIRE;;;;;;;;BBC RENOVATION;;;RAMPANTS;;;;;
;;3519.43128;;;;;;;H2;53;BRE;35;ILLE-ET-VILAINE;;1978;de 1974 � 1990;;89;;;;;;COMBLES PERDUES;;;;;
;;3521.327014;;;22/04/2010;22/04/2010;2010;;H1;24;CVL;28;EURE-ET-LOIR;;;;;;;;;;;RAMPANTS;LAINE MINERALE;260;5.5;80;
;;3525;;01/01/2013;01/01/2013;01/01/2013;2013;;H1;28;NOR;27;EURE;INDIVIDUEL;1956;de 1945 � 1973;5;100;13550;AH HABITER MIEUX;R�novation � plusieurs gestes de travaux;;;PLANCHER BAS;LAINE MINERALE;100;3.2;81;
3175.35545;352.6066351;3527.962085;;;;;;;H2;76;OCC;;;INDIVIDUEL;1989;de 1974 � 1990;;;;;;;;COMBLES PERDUES;;;;;
2437.914692;1094.78673;3532.701422;;;12/09/2010;12/09/2010;2010;;H1;24;CVL;28;EURE-ET-LOIR;;;;;;;;;;;RAMPANTS;LAINE VEGETALE;200;5.2;117;0.038
1161.137441;2379.146919;3540.28436;;;30/07/2010;30/07/2010;2010;;H2;24;CVL;18;CHER;;;;;;;;;;;ITE;LAINE MINERALE;100;2.9;115;
;;3550;;10/10/2016;;10/10/2016;2016;;H2;53;BRE;56;MORBIHAN;INDIVIDUEL;;;;;;;;;;COMBLES PERDUES;LAINE MINERALE;315;7;142;0.045
;;3550;;04/01/2018;07/06/2018;07/06/2018;2018;;H1;24;CVL;45;LOIRET;INDIVIDUEL;;;;;;;;ISOVER;GR32 KRAFT;ITI;LAINE MINERALE;120;3.8;58;
;;3551.658768;;;;;;;H2;53;BRE;35;ILLE-ET-VILAINE;;1900;av. 1945;;114;;;;;;ITI;;;;;
;;3551.658768;;;;;;;H1;84;ARA;69;RHONE;INDIVIDUEL;1981;de 1974 � 1990;;149;;;;;;ITI;;;;;
3204.739336;355.450237;3560.189573;;;;;;;H2;76;OCC;;;INDIVIDUEL;1989;de 1974 � 1990;;;;;;;;COMBLES PERDUES;;;;;
;;3561.137441;;;;;;;H2;53;BRE;35;ILLE-ET-VILAINE;;1960;de 1945 � 1973;;55;;;;;;ITI;;;;;
;;3561.137441;;;;;;;H1;84;ARA;69;RHONE;INDIVIDUEL;1945;de 1945 � 1973;;250;;;;;;ITI;;;;;
;;3562.085308;;;22/02/2012;22/02/2012;2012;;H2;24;CVL;;;;;;;;;;;;;COMBLES PERDUES;LAINE MINERALE;340;7.5;64;
;;3562.085308;;;;;;;H1;84;ARA;69;RHONE;INDIVIDUEL;1945;de 1945 � 1973;;66;;;;;;ITI;;;;;
1563.981043;2006.018957;3570;1432.767773;31/05/2018;;31/05/2018;2018;41801;H1;28;NOR;;;INDIVIDUEL;1979;de 1974 � 1990;5;98;;;R�novation � plusieurs gestes de travaux ;ROCKWOOL;JETROCK2;COMBLES PERDUES;LAINE MINERALE;320;7;101;0.046
1563.981043;2006.018957;3570;1432.767773;31/05/2018;;31/05/2018;2018;41800;H1;28;NOR;;;INDIVIDUEL;1979;de 1974 � 1990;5;98;;;R�novation � plusieurs gestes de travaux ;ROCKWOOL;JETROCK2;COMBLES PERDUES;LAINE MINERALE;320;7;101;0.046
1563.981043;2006.018957;3570;1432.767773;31/05/2018;;31/05/2018;2018;41801;H1;28;NOR;;;INDIVIDUEL;1979;de 1974 � 1990;5;98;;;R�novation � plusieurs gestes de travaux;ROCKWOOL;JETROCK2;COMBLES PERDUES;LAINE MINERALE;320;7;101;
;;3570;;04/01/2018;22/06/2018;22/06/2018;2018;;H1;24;CVL;45;LOIRET;INDIVIDUEL;;;;;;;;ISOVER ;GR32;ITI;LAINE MINERALE;120;3.8;65;
;;3573.459716;;;;;;;H1;84;ARA;42;LOIRE;;;;;;;;TRES PERFORMANT - 3 BOUQUETS OU PLUS;;;RAMPANTS;;;;;
1625;1950;3575;650;15/01/2018;07/04/2018;07/04/2018;2018;;H1;11;IDF;77;SEINE-ET-MARNE;INDIVIDUEL;1973;de 1945 � 1973;;;;;RENOVATION SIMPLE;;;ITE;PLASTIQUES;140;;65;
;;3575.35545;;;;;;;H2;53;BRE;;;;;;;;;;;;;RAMPANTS;LAINE VEGETALE;;6;48.1;
1392;2189.990521;3581.990521;;21/11/2016;;21/11/2016;2016;;H2;53;BRE;56;MORBIHAN;INDIVIDUEL;;;;;;;;;;COMBLES PERDUES;LAINE VEGETALE;280;7;43;0.04
;;3581.990521;;;;;;;H1;84;ARA;69;RHONE;INDIVIDUEL;1945;de 1945 � 1973;;132;;;;;;ITI;;;;;
3227.488152;358.2938389;3585.781991;;;;;;;H2;76;OCC;;;INDIVIDUEL;2007;ap. 1990;;;;;;;;COMBLES PERDUES;;;;;
3118;470.625592;3588.625592;;21/10/2016;;21/10/2016;2016;;H2;53;BRE;56;MORBIHAN;INDIVIDUEL;;;;;;;;;;COMBLES PERDUES;PLASTIQUES;180;7.8;80.8;0.0231
;;3591;;;;;;;H1;28;NOR;;;INDIVIDUEL;;;;80;0;CODAH - ASE;"Isolation sol combles

+ poele � granul�s

";;;COMBLES PERDUES;;;;;
;;3591;;;;;;;H1;28;NOR;;;INDIVIDUEL;;;;80;2500;AH- PRIME AIDE DE SOLIDARITE ENERGETIQUE ASE;"Isolation sol combles

+ poele � granul�s

";;;COMBLES PERDUES;;;;;
;;3591;;;;;;;H1;28;NOR;;;INDIVIDUEL;;;;80;1800;DEPT - AIDE A L'HABITAT DURABLE;"Isolation sol combles

+ poele � granul�s

";;;COMBLES PERDUES;;;;;
;;3591;;;;;;;H1;28;NOR;;;INDIVIDUEL;;;;80;3966;AH - TRAVAUX D'AMELIORATION ENERGETIQUE;"Isolation sol combles

+ poele � granul�s

";;;COMBLES PERDUES;;;;;
;;3591.469194;;;08/01/2011;08/01/2011;2011;;H1;44;GDE;54;MEURTHE-ET-MOSELLE;;;;;;;;;;;COMBLES PERDUES;LAINE MINERALE;280;8;135;0.035
;;3594.312796;;;03/10/2017;03/10/2017;2017;;H2;53;BRE;56;MORBIHAN;;;;;;;;;;;COMBLES PERDUES;LAINE MINERALE;;7;63;
;;3595.260664;;;;;;23007;H1;32;HDF;80;SOMME;INDIVIDUEL;1900;av. 1945;;80;;;R�novation � plusieurs gestes de travaux ;;;ITE;;;;;
;;3600;;;09/09/2011;09/09/2011;2011;;H2;24;CVL;41;LOIR-ET-CHER;;;;;;;;;;;COMBLES PERDUES;LAINE MINERALE;340;7.5;45;
;;3601.895735;;;18/11/2011;18/11/2011;2011;;H1;24;CVL;;;;;;;;;;;;;COMBLES PERDUES;LAINE MINERALE;340;7.5;87;
;;3602.843602;;;;;;;H2;53;BRE;35;ILLE-ET-VILAINE;;1900;av. 1945;;130;;;;;;ITI;;;;;
;;3602.843602;;;18/11/2011;18/11/2011;2011;;H2;24;CVL;18;CHER;;;;;;;;;;;COMBLES PERDUES;LAINE VEGETALE;380;7.6;83;
;;3611.374408;;;;;;;H1;84;ARA;69;RHONE;INDIVIDUEL;1945;de 1945 � 1973;;250;;;;;;PLANCHER BAS;;;;;
;;3617;;10/03/2016;23/12/2017;23/12/2017;2017;24753;H2;53;BRE;35;ILLE-ET-VILAINE;INDIVIDUEL;;;6;112;;;false;;;RAMPANTS;LAINE MINERALE;240;6;114.5;
;;3618.957346;;;;;;;H1;32;HDF;80;SOMME;INDIVIDUEL;1900;av. 1945;;80;;;R�novation � plusieurs gestes de travaux ;;;ITE;;;;;
